Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_No churn,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Monthly*Tenure,Total_Services
37.223,-119.001021,-1.2773538915070082,0.8154958169305756,-0.9679272415446507,1,85,3067,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.3,4
36.635661,-120.288644,0.1477576557234817,0.7573370511991981,0.35147374564107475,1,92,2558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3151.7999999999997,5
36.739385,-119.753649,-0.7073092726148122,1.0481308798560858,-0.3775120748183564,1,72,2933,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1444.5,6
36.833002,-119.82947,-1.114484000394952,0.6792381372170627,-0.7977488821495433,1,87,4109,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,426.0,4
36.878709,-119.7645,-0.7887442181708402,-0.9857642417212313,-0.8104184513185176,1,79,3104,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,456.3,1
36.793601,-119.761131,-1.114484000394952,0.5496271735871354,-0.8235736137309021,1,100,3819,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,406.5,4
36.64152,-121.622188,-1.2366364187289942,-1.5008847381991466,-0.9915226586903538,1,66,2843,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39.2,2
36.624338,-121.615669,-0.6258743270587842,0.6875465323215453,-0.3665420820013177,1,94,3670,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1452.65,4
36.554618,-121.922239,-1.2773538915070082,0.20732129528245635,-0.9760057473213836,1,89,4207,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,2
36.596271,-121.442274,-0.9516141092828962,0.674253100154373,-0.6778073510272328,1,74,5095,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,765.4499999999999,4
36.248708,-121.386617,-1.2773538915070082,-0.6766919438344823,-0.9877482748438474,1,82,4067,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.4,1
36.125529,-120.864443,-1.2773538915070082,0.18405778898990524,-0.9763147612035535,1,100,4962,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.3,2
36.625114,-121.823565,-1.2773538915070082,0.4848216917721718,-0.9723196531554973,1,77,3492,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79.35,3
37.57028,-122.365778,-0.9516141092828962,0.8653461875574706,-0.6498857395311484,1,70,2578,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,817.1999999999999,4
37.691561,-122.445202,-0.5037219087247422,0.18904282605259493,-0.3580000554013298,1,87,4773,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1409.0,2
37.369709,-122.215844,1.5321517301759575,-0.6484434004792416,0.43373765555878746,1,97,5824,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3167.5,2
37.380662,-122.086022,-1.1959189459509803,0.3668424812885204,-0.8986198422579275,1,93,5475,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,227.39999999999998,3
37.461251,-122.235414,-0.5037219087247422,0.21729136940783525,-0.39408846235476697,1,98,3684,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1426.0,2
37.499411,-122.196318,-0.46300443594672824,0.14417749248838913,-0.3563225514695493,1,67,3853,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1451.1,2
37.654436,-122.426468,-0.6258743270587842,0.7806005574917492,-0.3625469739532613,1,68,4041,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1500.25,5
37.421633,-122.009613,-1.2366364187289942,0.17408771486452634,-0.9397849058470162,1,81,2928,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,140.0,2
37.791222,-122.402241,-0.46300443594672824,1.083026139294912,-0.07169869357072813,1,89,4321,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2044.35,5
37.720498,-122.443119,-1.114484000394952,-1.2915131815661876,-0.947753049522974,1,83,2102,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,129.5,3
37.758085,-122.434801,-0.34085201761268624,-0.3028141641327695,-0.38907802297958033,1,97,4126,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1335.6,3
37.786031,-122.437301,-1.2773538915070082,0.16245596171825102,-0.9766017026655687,1,77,2418,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.65,2
37.770533,-122.445121,-0.9108966365048822,1.1910352756531848,-0.539324986974716,1,77,4001,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1006.0,6
37.776718,-122.495781,-1.2773538915070082,0.7058250015514067,-0.9693840212748813,1,82,5359,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.0,4
37.760412,-122.484966,0.8399546929497197,1.4020685113070406,1.5466511521944184,1,90,5550,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5668.35,7
37.736535,-122.45732,-1.1959189459509803,-1.1685489340198465,-0.9722755083151874,1,76,2734,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.80000000000001,1
37.722302,-122.491129,0.5549323835036216,-0.16157144735656692,0.23605706065054086,1,80,4011,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2755.4,5
37.45809,-122.115398,0.6770848018376636,1.0248673735635347,1.104319852288069,1,69,5732,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4684.4,5
37.416159,-122.131337,-0.8701791637268682,-0.7697459690046862,-0.799602965442564,1,81,3119,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,457.6,2
37.538309,-122.305109,0.5142149107256077,1.1993436707576672,1.0851168467532126,1,70,4898,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4538.25,6
38.542448,-122.419923,0.1884751285014957,-0.8162729815897881,-0.36777813752999816,1,80,3627,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1487.4,3
37.980057,-121.801599,0.6770848018376636,0.6559746309245116,0.8709481539891754,1,85,4639,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4140.5,4
37.83323,-121.601461,-0.7480267453928262,0.4715282596050001,-0.5209386609855949,1,88,5203,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1105.3,4
37.881842,-121.848111,-1.2773538915070082,-1.4809445899483886,-0.9984313261988712,1,99,5418,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2,2
37.971421,-121.971504,0.5956498562816357,0.6792381372170627,0.7449146349040826,1,72,4661,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4004.4,5
38.014457,-122.115432,-0.7887442181708402,1.1046279665665668,-0.4609016781639746,1,99,3714,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1274.0,6
37.555473,-122.080312,-1.114484000394952,0.9866487560829155,-0.7874631343573099,1,77,4580,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,472.25,5
37.827946,-122.107185,-1.1959189459509803,1.337263029492077,-0.8773641016486552,1,87,5960,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,315.0,7
38.489789,-122.27011,-0.25941707205665826,0.9667086078321572,0.043982860461666023,1,86,2591,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2440.1,6
37.999406,-121.686241,-0.9923315820609102,0.6393578407155466,-0.7365641334798626,1,91,4819,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,672.0,4
38.672708,-122.403219,-0.9516141092828962,-0.5321258690164866,-0.8121401000906082,1,97,4359,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,438.75,3
37.713926,-121.928425,-1.2773538915070082,0.667606384070787,-0.9698916869384465,1,77,3086,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,84.85,4
38.035707,-122.196821,-0.8294616909488542,-0.2695805837148395,-0.7182660971713615,1,90,3043,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,679.8,3
38.027218,-122.23463,0.39206249239156565,0.3036986784944536,0.3878711664766822,1,71,2774,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3103.8,6
38.581354,-122.296283,0.02560523738943971,-1.3380401941512896,-0.6805443311264537,1,77,5194,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,808.5,3
37.59485,-122.051521,-0.055829708166588284,0.8354359651813339,0.23175293872031438,1,85,2031,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2786.9,5
37.685052,-121.912061,-0.5851568542807702,0.4582348274378279,-0.37932201327106696,1,84,3521,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1413.8999999999999,3
37.776523,-122.219268,0.39206249239156565,1.1528166581725656,0.8193869805070779,1,96,4624,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4176.900000000001,7
37.803883,-122.208417,-1.1552014731729663,-1.3147766878587386,-0.9621001226237288,1,72,4694,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,100.8,0
37.739113,-122.175602,-0.8294616909488542,0.3086837155571428,-0.6221186349761489,1,94,4149,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,888.5999999999999,5
37.83726,-122.287648,-0.7073092726148122,-0.32441599140442395,-0.6731279979543713,1,94,3167,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,825.0,3
37.828416,-122.216005,-1.0330490548389242,0.8304509281186442,-0.7385947961341234,1,90,3807,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,628.25,5
37.890274,-122.295192,-0.7480267453928262,0.6775764581961663,-0.5044505631298043,1,100,4550,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1192.1000000000001,4
37.945288,-122.383941,-1.1959189459509803,0.9916337931456046,-0.8839416828548474,1,87,3019,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,283.79999999999995,5
37.921034,-122.341798,-0.6665917998367983,0.9800020399993293,-0.352570240043198,1,73,2827,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1508.0,5
37.941456,-122.320968,1.3285643662858877,0.255509986888455,1.0470860668261348,1,68,4415,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4709.25,6
37.972662,-122.491452,0.39206249239156565,1.3439097455756632,0.9353554760014869,1,89,2317,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4418.400000000001,7
38.34719,-122.697822,-1.0737665276169381,0.6011392232349269,-0.8041719564146504,1,78,4458,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,497.09999999999997,4
37.937082,-122.532369,0.8399546929497197,1.2990444120114573,1.4142166312643738,1,87,5860,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5504.049999999999,7
38.135897,-122.563683,-1.114484000394952,0.6260644085483744,-0.8289151394084139,1,93,4565,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,418.0,4
38.052209,-122.775567,1.4507167846199296,1.4519188819339357,2.1607279533268806,1,65,4454,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7374.6,8
37.848641,-122.515692,-1.1959189459509803,0.8886096938500218,-0.9000986944083129,1,76,5646,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,274.5,5
38.005839,-122.638155,-0.8294616909488542,0.5346720623990668,-0.6248556150753699,1,87,4306,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,970.1999999999999,4
37.013471,-121.877877,0.4327799651695797,-0.5221557948911076,-0.09081340942496466,1,92,4044,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2109.15,3
37.078873,-122.090386,1.4507167846199296,1.3472331036174559,2.215070251748509,1,79,6284,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7160.4,7
37.171727,-122.142961,-0.3001345448346723,0.8038640637843003,0.00409799724156739,1,100,3878,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2223.75,5
37.279689,-121.954567,1.3692818390639017,1.5316794749369675,2.299872489984048,1,74,4281,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7316.099999999999,8
37.306612,-122.080621,1.5321517301759575,1.6430119693370333,2.4023547367637477,1,73,5947,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7994.0,9
37.114335,-122.237162,-0.21869959927864427,-0.9392372291361294,-0.5517738319421402,1,93,4564,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,985.5,1
37.089111,-122.062213,-1.2773538915070082,0.19901290017797385,-0.9761161094221585,1,93,3963,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70.75,2
36.875409,-121.279679,-1.1959189459509803,-0.8179346606106848,-0.9496292052361496,1,75,4710,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,120.44999999999999,2
37.161544,-121.649371,-0.1372646537226163,0.9866487560829155,0.16410097094521656,1,71,2233,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2739.05,5
37.351214,-121.952417,0.1477576557234817,1.083026139294912,0.5191358491385114,1,86,4544,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3504.6,6
36.931654,-121.752383,-1.2773538915070082,-0.6467817214583452,-0.9873509712810573,1,69,4954,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,45.3,2
37.284265,-121.827673,-1.2366364187289942,1.0032655462918805,-0.9287266233493576,1,87,4493,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,189.9,5
37.333851,-121.891147,-0.8294616909488542,-0.6717069067717928,-0.7951884814115625,1,89,4162,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,534.5999999999999,1
37.304681,-121.809955,-1.2773538915070082,-1.372935453590116,-0.9969966188887956,1,90,4517,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,23.45,0
37.375156,-121.795867,-1.2773538915070082,-1.1652255759780534,-0.9942375663694197,1,74,3383,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29.7,1
37.305622,-122.000887,1.0842595296178037,1.2076520658621497,1.6589556259430962,1,87,4160,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5964.9,6
37.424655,-121.74841,-1.1959189459509803,-0.4689820662224196,-0.9405574405524415,1,76,2876,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,151.95,2
37.28682,-121.723877,-1.2773538915070082,-0.311122559237252,-0.9828923424097458,1,70,2294,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,55.4,2
37.270938,-121.851046,-1.2773538915070082,0.8586994714738846,-0.9673533586206207,1,93,2905,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,90.6,5
37.218705,-121.762429,-1.2366364187289942,0.734073544906647,-0.9383281261167858,1,78,5204,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,173.7,4
38.044523,-121.348048,-0.1372646537226163,1.1395232260053934,0.2961823331527811,1,82,3179,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2872.45,6
38.200231,-121.235034,0.7992372201717056,1.5449729071041396,1.604458820580383,1,90,4861,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5785.0,8
38.071327,-120.632221,-1.2366364187289942,-0.32109263336263094,-0.9573104074500922,1,70,4235,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.2,3
